"","EmployeeID","age","length_of_service","gender_short","termtype_desc","length_categ","emp_categ","age_dec","EStatus","ESY"
"34906",6210,37,10,"F","Not Applicable","B","Worker","30s",0,9
"34916",6211,37,10,"M","Not Applicable","B","Worker","30s",0,9
"34926",6212,37,10,"M","Not Applicable","B","Worker","30s",0,9
"34936",6213,37,10,"F","Not Applicable","B","Worker","30s",0,9
"34946",6214,37,10,"F","Not Applicable","B","Worker","30s",0,9
"34956",6215,37,10,"F","Not Applicable","B","Worker","30s",0,9
"34966",6216,37,10,"M","Not Applicable","B","Worker","30s",0,9
"34976",6217,37,10,"M","Not Applicable","B","Worker","30s",0,9
"34986",6218,37,10,"M","Not Applicable","B","Worker","30s",0,9
"34996",6219,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35006",6220,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35016",6221,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35026",6222,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35036",6223,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35046",6224,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35056",6225,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35066",6226,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35076",6227,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35086",6228,37,10,"M","Not Applicable","B","Worker","30s",0,9
"49281",6229,35,8,"M","Voluntary","B","Worker","30s",1,7
"35103",6230,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35113",6231,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35123",6232,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35133",6233,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35143",6234,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35153",6235,37,10,"M","Not Applicable","B","Worker","30s",0,9
"49282",6236,36,9,"M","Involuntary","B","Worker","30s",1,8
"35171",6237,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35181",6238,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35191",6239,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35201",6240,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35211",6241,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35221",6242,37,10,"F","Not Applicable","B","Worker","30s",0,9
"49283",6243,32,5,"F","Voluntary","B","Worker","30s",1,4
"35235",6244,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35245",6245,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35255",6246,37,10,"M","Not Applicable","B","Worker","30s",0,9
"49284",6247,36,9,"M","Involuntary","B","Worker","30s",1,8
"35273",6248,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35283",6249,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35293",6250,37,10,"F","Not Applicable","B","Worker","30s",0,9
"35303",6251,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35313",6252,37,10,"M","Not Applicable","B","Worker","30s",0,9
"35323",6253,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35333",6254,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35343",6255,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35353",6256,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35363",6257,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35373",6258,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35383",6259,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35393",6260,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35403",6261,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35413",6262,36,10,"F","Not Applicable","B","Worker","30s",0,9
"49285",6263,36,10,"F","Involuntary","B","Worker","30s",1,9
"35432",6264,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35442",6265,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35452",6266,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35462",6267,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35472",6268,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35482",6269,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35492",6270,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35502",6271,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35512",6272,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35522",6273,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35532",6274,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35542",6275,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35552",6276,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35562",6277,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35572",6278,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35582",6279,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35592",6280,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35602",6281,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35612",6282,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35622",6283,36,10,"F","Not Applicable","B","Worker","30s",0,9
"49286",6284,36,10,"M","Involuntary","B","Worker","30s",1,9
"35641",6285,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35651",6286,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35661",6287,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35671",6288,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35681",6289,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35691",6290,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35701",6291,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35711",6292,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35721",6293,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35731",6294,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35741",6295,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35751",6296,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35761",6297,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35771",6298,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35781",6299,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35791",6300,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35801",6301,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35811",6302,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35821",6303,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35831",6304,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35841",6305,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35851",6306,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35861",6307,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35871",6308,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35881",6309,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35891",6310,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35901",6311,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35911",6313,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35921",6314,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35931",6315,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35941",6316,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35951",6317,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35961",6318,36,10,"F","Not Applicable","B","Worker","30s",0,9
"35971",6319,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35981",6320,36,10,"M","Not Applicable","B","Worker","30s",0,9
"35991",6321,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36001",6322,36,10,"M","Not Applicable","B","Worker","30s",0,9
"49288",6323,35,9,"M","Involuntary","B","Worker","30s",1,8
"36019",6324,36,10,"M","Not Applicable","B","Worker","30s",0,9
"49289",6325,33,7,"F","Voluntary","B","Worker","30s",1,7
"36036",6326,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36046",6327,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36056",6328,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36066",6329,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36076",6330,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36086",6331,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36096",6332,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36106",6333,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36116",6334,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36126",6335,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36136",6336,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36146",6337,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36156",6338,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36166",6339,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36176",6340,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36186",6341,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36196",6342,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36206",6343,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36216",6344,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36226",6345,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36236",6346,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36246",6347,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36256",6348,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36266",6349,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36276",6350,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36286",6351,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36296",6352,36,10,"M","Not Applicable","B","Worker","30s",0,9
"49290",6353,35,9,"M","Involuntary","B","Worker","30s",1,8
"36314",6354,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36324",6355,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36334",6356,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36344",6357,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36354",6358,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36364",6359,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36374",6360,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36384",6361,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36394",6362,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36404",6363,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36414",6364,36,10,"F","Not Applicable","B","Worker","30s",0,9
"49291",6365,35,9,"M","Involuntary","B","Worker","30s",1,8
"36432",6366,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36442",6367,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36452",6368,36,10,"F","Not Applicable","B","Worker","30s",0,9
"49292",6369,32,5,"M","Voluntary","B","Worker","30s",1,5
"36467",6370,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36477",6371,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36487",6372,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36497",6373,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36507",6374,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36517",6375,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36527",6376,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36537",6377,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36547",6378,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36557",6379,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36567",6380,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36577",6381,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36587",6382,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36597",6383,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36607",6384,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36617",6385,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36627",6386,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36637",6387,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36647",6388,36,10,"F","Not Applicable","B","Worker","30s",0,9
"49293",6389,32,6,"M","Voluntary","B","Worker","30s",1,6
"36663",6390,36,10,"M","Not Applicable","B","Worker","30s",0,9
"36673",6391,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36683",6392,36,10,"F","Not Applicable","B","Worker","30s",0,9
"36693",6393,36,9,"F","Not Applicable","B","Worker","30s",0,9
"36703",6394,36,9,"M","Not Applicable","B","Worker","30s",0,9
"36713",6395,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36723",6396,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36733",6397,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36743",6398,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36753",6399,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36763",6400,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36773",6401,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36783",6402,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36793",6403,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36803",6404,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36813",6405,35,9,"M","Not Applicable","B","Worker","30s",0,9
"49294",6406,32,6,"F","Voluntary","B","Worker","30s",1,6
"36829",6407,35,9,"M","Not Applicable","B","Worker","30s",0,9
"49295",6408,29,3,"F","Voluntary","A","Worker","20s",1,3
"36842",6409,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36852",6410,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36862",6411,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36872",6412,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36882",6413,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36892",6414,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36902",6415,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36912",6416,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36922",6417,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36932",6418,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36942",6419,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36952",6420,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36962",6421,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36972",6422,35,9,"F","Not Applicable","B","Worker","30s",0,9
"36982",6423,35,9,"M","Not Applicable","B","Worker","30s",0,9
"36992",6424,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37002",6425,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37012",6426,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37022",6427,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37032",6428,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37042",6429,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37052",6430,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37062",6431,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37072",6432,35,9,"M","Not Applicable","B","Worker","30s",0,9
"49296",6433,31,5,"M","Voluntary","B","Worker","30s",1,5
"37087",6434,35,9,"M","Not Applicable","B","Worker","30s",0,9
"49297",6435,30,4,"F","Voluntary","A","Worker","30s",1,4
"37101",6436,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37111",6437,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37121",6438,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37131",6439,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37141",6440,35,9,"M","Not Applicable","B","Worker","30s",0,9
"49298",6441,34,8,"F","Involuntary","B","Worker","30s",1,8
"37159",6442,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37169",6443,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37179",6444,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37189",6445,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37199",6446,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37209",6447,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37219",6448,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37229",6449,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37239",6450,35,9,"M","Not Applicable","B","Worker","30s",0,9
"49299",6451,34,8,"F","Involuntary","B","Worker","30s",1,8
"37257",6452,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37267",6453,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37277",6454,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37287",6455,35,9,"F","Not Applicable","B","Worker","30s",0,9
"49300",6456,34,8,"M","Involuntary","B","Worker","30s",1,8
"37305",6457,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37315",6458,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37325",6459,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37335",6460,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37345",6461,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37355",6462,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37365",6463,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37375",6464,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37385",6465,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37395",6466,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37405",6467,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37415",6468,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37425",6469,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37435",6470,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37445",6471,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37455",6472,35,9,"M","Not Applicable","B","Worker","30s",0,9
"49301",6473,28,2,"F","Voluntary","A","Worker","20s",1,2
"49302",6474,35,9,"F","Involuntary","B","Worker","30s",1,9
"37476",6475,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37486",6476,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37496",6477,35,9,"F","Not Applicable","B","Worker","30s",0,9
"49303",6478,29,3,"M","Voluntary","A","Worker","20s",1,4
"37510",6479,35,9,"F","Not Applicable","B","Worker","30s",0,9
"49304",6480,34,8,"F","Involuntary","B","Worker","30s",1,8
"37528",6481,35,9,"M","Not Applicable","B","Worker","30s",0,9
"49305",6482,34,8,"F","Involuntary","B","Worker","30s",1,8
"37546",6483,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37556",6484,35,9,"M","Not Applicable","B","Worker","30s",0,9
"49306",6485,31,5,"M","Voluntary","B","Worker","30s",1,6
"37572",6486,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37582",6487,35,9,"M","Not Applicable","B","Worker","30s",0,9
"49307",6488,35,9,"F","Involuntary","B","Worker","30s",1,9
"37601",6489,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37611",6490,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37621",6491,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37631",6492,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37641",6493,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37651",6494,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37661",6495,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37671",6496,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37681",6497,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37691",6498,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37701",6499,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37711",6500,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37721",6501,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37731",6502,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37741",6503,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37751",6504,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37761",6505,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37771",6506,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37781",6507,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37791",6508,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37801",6509,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37811",6510,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37821",6511,35,9,"F","Not Applicable","B","Worker","30s",0,9
"49308",6512,28,2,"M","Voluntary","A","Worker","20s",1,2
"37833",6513,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37843",6514,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37853",6515,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37863",6516,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37873",6517,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37883",6518,35,9,"M","Not Applicable","B","Worker","30s",0,9
"37893",6519,35,9,"F","Not Applicable","B","Worker","30s",0,9
"37903",6520,35,9,"M","Not Applicable","B","Worker","30s",0,9
