"","EmployeeID","recorddate_key","birthdate_key","orighiredate_key","terminationdate_key","age","length_of_service","city_name","department_name","job_title","store_name","gender_short","gender_full","termreason_desc","termtype_desc","STATUS_YEAR","STATUS","BUSINESS_UNIT"
"49094",4867,"4/1/2013 0:00","4/16/1948","10/22/1999","4/16/2013",65,13,"Richmond","Produce","Produce Clerk",29,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"22593",4868,"12/31/2015 0:00","3/25/1968","10/23/1999","1/1/1900",47,16,"Trail","Bakery","Baker",33,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22603",4869,"12/31/2015 0:00","3/26/1968","10/23/1999","1/1/1900",47,16,"Kelowna","Bakery","Baker",16,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22613",4870,"12/31/2015 0:00","3/26/1968","10/23/1999","1/1/1900",47,16,"Vancouver","Processed Foods","Shelf Stocker",42,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22623",4871,"12/31/2015 0:00","3/25/1968","10/23/1999","1/1/1900",47,16,"Victoria","Customer Service","Cashier",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22633",4872,"12/31/2015 0:00","3/30/1968","10/25/1999","1/1/1900",47,16,"Vancouver","Processed Foods","Shelf Stocker",42,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22643",4873,"12/31/2015 0:00","4/2/1968","10/27/1999","1/1/1900",47,16,"Vancouver","Processed Foods","Shelf Stocker",42,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49095",4874,"4/1/2013 0:00","4/21/1948","10/27/1999","4/21/2013",65,13,"Kelowna","Bakery","Baker",16,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"49096",4875,"4/1/2013 0:00","4/23/1948","10/29/1999","4/23/2013",65,13,"Kelowna","Bakery","Baker",16,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"22667",4876,"12/31/2015 0:00","4/7/1968","10/30/1999","1/1/1900",47,16,"Vancouver","Processed Foods","Shelf Stocker",42,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49097",4877,"4/1/2013 0:00","4/24/1948","10/30/1999","4/24/2013",65,13,"Victoria","Produce","Produce Clerk",37,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"22684",4878,"12/31/2015 0:00","4/8/1968","10/30/1999","1/1/1900",47,16,"Nanaimo","Bakery","Baker",18,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22694",4879,"12/31/2015 0:00","4/11/1968","11/1/1999","1/1/1900",47,16,"Burnaby","Customer Service","Cashier",5,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22704",4880,"12/31/2015 0:00","4/14/1968","11/2/1999","1/1/1900",47,16,"Prince George","Bakery","Baker",26,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49098",4881,"4/1/2008 0:00","4/27/1948","11/2/1999","4/27/2008",60,8,"Trail","Produce","Produce Clerk",33,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"22716",4882,"12/31/2015 0:00","4/14/1968","11/2/1999","1/1/1900",47,16,"Burnaby","Customer Service","Cashier",5,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22726",4883,"12/31/2015 0:00","4/17/1968","11/4/1999","1/1/1900",47,16,"Nanaimo","Bakery","Baker",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22736",4884,"12/31/2015 0:00","4/21/1968","11/6/1999","1/1/1900",47,16,"Nanaimo","Bakery","Baker",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49099",4885,"5/1/2008 0:00","5/1/1948","11/6/1999","5/1/2008",60,8,"Vancouver","Meats","Meat Cutter",35,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"49100",4886,"5/1/2008 0:00","5/2/1948","11/7/1999","5/2/2008",60,8,"Vancouver","Meats","Meat Cutter",35,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"22750",4887,"12/31/2015 0:00","4/26/1968","11/9/1999","1/1/1900",47,16,"Prince George","Bakery","Baker",26,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22760",4888,"12/31/2015 0:00","4/26/1968","11/9/1999","1/1/1900",47,16,"Vancouver","Processed Foods","Shelf Stocker",42,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49101",4889,"5/1/2013 0:00","5/5/1948","11/10/1999","5/5/2013",65,13,"Vancouver","Meats","Meat Cutter",35,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"22777",4890,"12/31/2015 0:00","5/2/1968","11/12/1999","1/1/1900",47,16,"Victoria","Customer Service","Cashier",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22787",4891,"12/31/2015 0:00","5/4/1968","11/13/1999","1/1/1900",47,16,"Surrey","Bakery","Baker",31,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22797",4892,"12/31/2015 0:00","5/6/1968","11/14/1999","1/1/1900",47,16,"New Westminster","Bakery","Baker",21,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22807",4893,"12/31/2015 0:00","5/6/1968","11/14/1999","1/1/1900",47,16,"Nelson","Meats","Meat Cutter",19,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49102",4894,"5/1/2008 0:00","5/11/1948","11/16/1999","5/11/2008",60,8,"New Westminster","Produce","Produce Clerk",21,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"22819",4895,"12/31/2015 0:00","5/10/1968","11/16/1999","1/1/1900",47,16,"Cranbrook","Produce","Produce Clerk",8,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49103",4896,"5/1/2013 0:00","5/14/1948","11/19/1999","5/14/2013",65,13,"Vancouver","Meats","Meat Cutter",35,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"49104",4897,"5/1/2013 0:00","5/14/1948","11/19/1999","5/14/2013",65,13,"Chilliwack","Bakery","Baker",6,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"22843",4898,"12/31/2015 0:00","5/18/1968","11/20/1999","1/1/1900",47,16,"Kelowna","Bakery","Baker",16,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49105",4899,"5/1/2008 0:00","5/15/1948","11/20/1999","5/15/2008",60,8,"Prince George","Produce","Produce Clerk",26,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"22855",4900,"12/31/2015 0:00","5/20/1968","11/21/1999","1/1/1900",47,16,"New Westminster","Bakery","Baker",21,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49106",4901,"5/1/2008 0:00","5/16/1948","11/21/1999","5/16/2008",60,8,"Vancouver","Meats","Meat Cutter",35,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"49107",4902,"5/1/2013 0:00","5/19/1948","11/24/1999","5/19/2013",65,13,"Vancouver","Meats","Meat Cutter",35,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"49108",4903,"5/1/2013 0:00","5/19/1948","11/24/1999","5/19/2013",65,13,"Vancouver","Meats","Meat Cutter",35,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"49109",4904,"1/1/2007 0:00","5/27/1968","11/25/1999","1/12/2007",38,7,"Squamish","Produce","Produce Clerk",30,"M","Male","Resignaton","Voluntary",2007,"TERMINATED","STORES"
"49110",4905,"5/1/2013 0:00","5/20/1948","11/25/1999","5/20/2013",65,13,"Burnaby","Produce","Produce Clerk",5,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"22889",4906,"12/31/2015 0:00","5/27/1968","11/25/1999","1/1/1900",47,16,"New Westminster","Bakery","Baker",21,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22899",4907,"12/31/2015 0:00","5/27/1968","11/25/1999","1/1/1900",47,16,"Kelowna","Bakery","Baker",16,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49111",4908,"5/1/2008 0:00","5/21/1948","11/26/1999","5/21/2008",60,8,"New Westminster","Produce","Produce Clerk",21,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"49112",4910,"5/1/2008 0:00","5/24/1948","11/29/1999","5/24/2008",60,8,"Chilliwack","Bakery","Baker",6,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"49113",4911,"5/1/2008 0:00","5/27/1948","12/2/1999","5/27/2008",60,8,"New Westminster","Produce","Produce Clerk",21,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"49114",4912,"5/1/2008 0:00","5/27/1948","12/2/1999","5/27/2008",60,8,"Kamloops","Bakery","Baker",15,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"49115",4913,"5/1/2013 0:00","5/27/1948","12/2/1999","5/27/2013",65,13,"Vancouver","Meats","Meat Cutter",35,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"49116",4914,"3/1/2009 0:00","6/14/1968","12/4/1999","3/31/2009",40,9,"Vancouver","Processed Foods","Shelf Stocker",42,"F","Female","Resignaton","Voluntary",2009,"TERMINATED","STORES"
"49117",4915,"5/1/2013 0:00","5/31/1948","12/6/1999","5/31/2013",65,13,"North Vancouver","Produce","Produce Clerk",22,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"49118",4916,"6/1/2008 0:00","6/2/1948","12/8/1999","6/2/2008",60,8,"Squamish","Produce","Produce Clerk",30,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"22936",4917,"12/31/2015 0:00","6/26/1968","12/11/1999","1/1/1900",47,16,"North Vancouver","Bakery","Baker",22,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49119",4918,"6/1/2008 0:00","6/6/1948","12/12/1999","6/6/2008",60,8,"Victoria","Produce","Produce Clerk",37,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"22948",4919,"12/31/2015 0:00","6/28/1968","12/12/1999","1/1/1900",47,16,"Prince George","Bakery","Baker",26,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49120",4920,"6/1/2008 0:00","6/11/1948","12/17/1999","6/11/2008",60,8,"Nanaimo","Produce","Produce Clerk",18,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"49121",4921,"6/1/2013 0:00","6/12/1948","12/18/1999","6/12/2013",65,13,"Vancouver","Meats","Meat Cutter",35,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"22967",4922,"12/31/2015 0:00","7/9/1968","12/18/1999","1/1/1900",47,16,"Prince George","Bakery","Baker",26,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"22977",4923,"12/31/2015 0:00","7/19/1968","12/23/1999","1/1/1900",47,16,"Terrace","Dairy","Dairy Person",32,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49122",4924,"6/1/2008 0:00","6/17/1948","12/23/1999","6/17/2008",60,8,"Langley","Produce","Produce Clerk",17,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"22989",4925,"12/31/2015 0:00","7/21/1968","12/24/1999","1/1/1900",47,16,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49123",4926,"6/1/2008 0:00","6/18/1948","12/24/1999","6/18/2008",60,8,"Victoria","Produce","Produce Clerk",37,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"23001",4927,"12/31/2015 0:00","7/23/1968","12/25/1999","1/1/1900",47,16,"Vancouver","Processed Foods","Shelf Stocker",42,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23011",4928,"12/31/2015 0:00","7/27/1968","12/27/1999","1/1/1900",47,16,"Nanaimo","Bakery","Baker",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49124",4929,"6/1/2008 0:00","6/22/1948","12/28/1999","6/22/2008",60,8,"New Westminster","Produce","Produce Clerk",21,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"23023",4930,"12/31/2015 0:00","8/1/1968","12/30/1999","1/1/1900",47,16,"Langley","Bakery","Baker",17,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23033",4931,"12/31/2015 0:00","8/2/1968","12/30/1999","1/1/1900",47,16,"Prince George","Bakery","Baker",26,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49125",4932,"8/1/2007 0:00","8/2/1968","12/30/1999","8/18/2007",39,7,"Nanaimo","Bakery","Baker",18,"F","Female","Resignaton","Voluntary",2007,"TERMINATED","STORES"
"23044",4933,"12/31/2015 0:00","8/3/1968","12/31/1999","1/1/1900",47,16,"Vancouver","Processed Foods","Shelf Stocker",42,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23054",4934,"12/31/2015 0:00","8/5/1968","1/1/2000","1/1/1900",47,15,"Vancouver","Processed Foods","Shelf Stocker",42,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23064",4935,"12/31/2015 0:00","8/11/1968","1/4/2000","1/1/1900",47,15,"Burnaby","Customer Service","Cashier",5,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23074",4936,"12/31/2015 0:00","8/10/1968","1/4/2000","1/1/1900",47,15,"Nanaimo","Bakery","Baker",18,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23084",4937,"12/31/2015 0:00","8/12/1968","1/5/2000","1/1/1900",47,15,"Vancouver","Processed Foods","Shelf Stocker",42,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23094",4938,"12/31/2015 0:00","8/14/1968","1/6/2000","1/1/1900",47,15,"Squamish","Produce","Produce Clerk",30,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23104",4939,"12/31/2015 0:00","8/17/1968","1/7/2000","1/1/1900",47,15,"West Vancouver","Bakery","Baker",38,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23114",4940,"12/31/2015 0:00","8/17/1968","1/7/2000","1/1/1900",47,15,"Trail","Bakery","Baker",33,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49126",4941,"7/1/2008 0:00","7/2/1948","1/7/2000","7/2/2008",60,8,"Kamloops","Bakery","Baker",15,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"49127",4942,"9/1/2008 0:00","8/18/1968","1/8/2000","9/11/2008",40,8,"Kelowna","Bakery","Baker",16,"F","Female","Resignaton","Voluntary",2008,"TERMINATED","STORES"
"23128",4943,"12/31/2015 0:00","8/19/1968","1/8/2000","1/1/1900",47,15,"Squamish","Bakery","Baker",30,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23138",4944,"12/31/2015 0:00","8/23/1968","1/10/2000","1/1/1900",47,15,"Vancouver","Processed Foods","Shelf Stocker",42,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23148",4945,"12/31/2015 0:00","8/23/1968","1/10/2000","1/1/1900",47,15,"Kelowna","Bakery","Baker",16,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23158",4946,"12/31/2015 0:00","8/25/1968","1/11/2000","1/1/1900",47,15,"Aldergrove","Produce","Produce Clerk",2,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23168",4947,"12/31/2015 0:00","8/27/1968","1/13/2000","1/1/1900",47,15,"Abbotsford","Processed Foods","Shelf Stocker",1,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49128",4948,"7/1/2013 0:00","7/9/1948","1/14/2000","7/9/2013",65,13,"Burnaby","Produce","Produce Clerk",5,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"49129",4949,"7/1/2013 0:00","7/10/1948","1/15/2000","7/10/2013",65,13,"Burnaby","Produce","Produce Clerk",5,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"49130",4950,"7/1/2013 0:00","7/10/1948","1/15/2000","7/10/2013",65,13,"Burnaby","Produce","Produce Clerk",5,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"49131",4951,"7/1/2008 0:00","7/11/1948","1/16/2000","7/11/2008",60,8,"Quesnel","Produce","Produce Clerk",28,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"23201",4952,"12/31/2015 0:00","9/5/1968","1/17/2000","1/1/1900",47,15,"Burnaby","Customer Service","Cashier",5,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49132",4953,"7/1/2013 0:00","7/13/1948","1/18/2000","7/13/2013",65,13,"West Vancouver","Produce","Produce Clerk",38,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"23218",4954,"12/31/2015 0:00","9/8/1968","1/19/2000","1/1/1900",47,15,"Prince George","Bakery","Baker",26,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49133",4955,"7/1/2008 0:00","7/15/1948","1/20/2000","7/15/2008",60,8,"Victoria","Produce","Produce Clerk",37,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"23230",4956,"12/31/2015 0:00","9/11/1968","1/20/2000","1/1/1900",47,15,"Surrey","Bakery","Baker",31,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23240",4957,"12/31/2015 0:00","9/14/1968","1/22/2000","1/1/1900",47,15,"Kelowna","Bakery","Baker",16,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49134",4958,"7/1/2013 0:00","7/18/1948","1/23/2000","7/18/2013",65,13,"New Westminster","Produce","Produce Clerk",21,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"23257",4959,"12/31/2015 0:00","9/15/1968","1/23/2000","1/1/1900",47,15,"Vernon","Bakery","Baker",36,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49135",4960,"7/1/2008 0:00","7/18/1948","1/23/2000","7/18/2008",60,8,"Vancouver","Meats","Meat Cutter",35,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"23269",4961,"12/31/2015 0:00","9/16/1968","1/23/2000","1/1/1900",47,15,"Chilliwack","Bakery","Baker",6,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23279",4962,"12/31/2015 0:00","9/16/1968","1/23/2000","1/1/1900",47,15,"Nanaimo","Bakery","Baker",18,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23289",4963,"12/31/2015 0:00","9/18/1968","1/24/2000","1/1/1900",47,15,"Cranbrook","Produce","Produce Clerk",8,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49136",4964,"7/1/2008 0:00","7/20/1948","1/25/2000","7/20/2008",60,8,"Vancouver","Meats","Meat Cutter",35,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"49137",4965,"7/1/2013 0:00","7/20/1948","1/25/2000","7/20/2013",65,13,"Cranbrook","Produce","Produce Clerk",8,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"23308",4966,"12/31/2015 0:00","9/21/1968","1/26/2000","1/1/1900",47,15,"Victoria","Meats","Meat Cutter",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23318",4967,"12/31/2015 0:00","9/24/1968","1/27/2000","1/1/1900",47,15,"Cranbrook","Produce","Produce Clerk",8,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23328",4968,"12/31/2015 0:00","9/24/1968","1/27/2000","1/1/1900",47,15,"New Westminster","Bakery","Baker",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23338",4969,"12/31/2015 0:00","9/26/1968","1/28/2000","1/1/1900",47,15,"Vancouver","Processed Foods","Shelf Stocker",42,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23348",4970,"12/31/2015 0:00","9/29/1968","1/30/2000","1/1/1900",47,15,"Nanaimo","Bakery","Baker",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23358",4971,"12/31/2015 0:00","9/30/1968","1/31/2000","1/1/1900",47,15,"Kamloops","Bakery","Baker",15,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49138",4972,"7/1/2013 0:00","7/26/1948","1/31/2000","7/26/2013",65,13,"Vancouver","Meats","Meat Cutter",35,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"23375",4973,"12/31/2015 0:00","10/7/1968","2/3/2000","1/1/1900",47,15,"Victoria","Meats","Meat Cutter",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49139",4974,"7/1/2013 0:00","7/29/1948","2/3/2000","7/29/2013",65,13,"Kamloops","Bakery","Baker",15,"F","Female","Retirement","Voluntary",2013,"TERMINATED","STORES"
"49140",4975,"7/1/2008 0:00","7/30/1948","2/4/2000","7/30/2008",60,8,"Kelowna","Bakery","Baker",16,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
"23394",4976,"12/31/2015 0:00","10/13/1968","2/6/2000","1/1/1900",47,15,"Vancouver","Processed Foods","Shelf Stocker",42,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23404",4977,"12/31/2015 0:00","10/19/1968","2/10/2000","1/1/1900",47,15,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23414",4978,"12/31/2015 0:00","10/19/1968","2/10/2000","1/1/1900",47,15,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"23424",4979,"12/31/2015 0:00","10/21/1968","2/11/2000","1/1/1900",47,15,"North Vancouver","Bakery","Baker",22,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49141",4980,"10/1/2011 0:00","10/28/1968","2/14/2000","10/15/2011",43,11,"Port Coquitlam","Dairy","Dairy Person",25,"F","Female","Resignaton","Voluntary",2011,"TERMINATED","STORES"
"49142",4981,"12/1/2014 0:00","10/29/1968","2/15/2000","12/30/2014",46,14,"Haney","Customer Service","Cashier",14,"F","Female","Layoff","Involuntary",2014,"TERMINATED","STORES"
"23447",4982,"12/31/2015 0:00","10/31/1968","2/16/2000","1/1/1900",47,15,"Nanaimo","Bakery","Baker",18,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"49143",4983,"8/1/2008 0:00","8/12/1948","2/17/2000","8/12/2008",60,8,"Kamloops","Bakery","Baker",15,"M","Male","Retirement","Voluntary",2008,"TERMINATED","STORES"
